"pid","assessed_value"
1469,37018.53368591
1470,104076.963685125
1471,323039.740628738
1472,80429.5827629014
1473,220150.2874143
1474,89191.5204664915
1475,80729.2414934427
1476,234664.855717558
1477,527165.19453019
1478,275782.549296585
1479,470288.233702951
1480,476997.486423075
1481,225779.412952534
1482,32087.0658625883
1483,199627.135835985
1484,182180.571492313
1485,229211.061353729
1486,108594.411700735
1487,168743.776471932
1488,785000.341754705
1489,472154.815138764
1490,291941.022764701
1491,515617.763751375
1492,129924.720125361
1493,423732.545734954
1494,129361.837839472
1495,569301.099929526
1496,40234.3435585352
1497,160581.686868095
1498,72841.6457614709
1499,490528.844572275
1500,215472.816607925
1501,313072.685592381
1502,321732.475291442
1503,270266.27895524
1504,228853.678321608
1505,650564.249569611
1506,251022.147199851
1507,132439.639711327
1508,61798.2666655451
1509,342830.4724667
1510,367472.804567963
1511,491004.73599402
1512,2023692.03029191
1513,171602.498369386
1514,696815.154123659
1515,177080.589997489
1516,250712.503163248
1517,148084.694599845
1518,143155.328212609
1519,308435.864498032
1520,48169.7167132533
1521,92146.3891854697
1522,296781.387467944
1523,739200.739458528
1524,262540.512301294
1525,262885.433869128
1526,223305.227438044
1527,301061.17755666
1528,265597.873803133
1529,167270.001807734
1530,35478.8459377847
1531,37885.3553981077
1532,307057.97238481
1533,38148.3064826069
1534,242132.31708607
1535,435926.615290841
1536,740300.981368528
1537,133715.471939238
1538,25304.6215185321
1539,103418.460038644
1540,169618.429272984
1541,265134.514114872
1542,179500.211372209
1543,346353.685516826
1544,469996.550365537
1545,747850.792876009
1546,396812.468026935
1547,264252.385667389
1548,120942.656356629
1549,107671.619123885
1550,49153.4159430498
1551,298703.15657675
1552,158714.446072323
1553,162100.520274854
1554,23779.4283174729
1555,110315.212731259
1556,163409.710809578
1557,716793.227193903
1558,332697.987982832
1559,120922.515254519
1560,263105.696341779
1561,651847.515046926
1562,433483.357321398
1563,190243.884530848
1564,370844.964398705
1565,165436.184928064
1566,138135.0860264
1567,164729.772372014
1568,165537.936445414
1569,267085.336802228
1570,402210.565607037
1571,277972.859925902
1572,71747.6358989941
1573,44664.9003558872
1574,151067.199153264
1575,65879.6143857916
1576,234234.994068208
1577,189348.50676161
1578,262618.987126142
1579,335485.566129393
1580,459591.286871416
1581,340365.178433154
1582,150893.66936304
1583,665316.078818517
1584,615270.289216226
1585,109826.866082116
1586,162074.459652809
1587,105823.446813657
1588,41277.7647275624
1589,231192.23026947
1590,146978.728386965
1591,160094.545091151
1592,307890.638877891
1593,539436.415245796
1594,252924.973228293
1595,43751.7329791365
1596,996029.957791384
1597,169705.380761066
1598,296460.315412291
1599,121073.410739303
1600,186494.928640378
1601,86644.6151122258
1602,212127.678030363
1603,133693.162356346
1604,155093.81364818
1605,259005.577021967
1606,227880.790421229
1607,792206.465858476
1608,194643.388372986
1609,334225.673095273
1610,52986.67866148
1611,144045.312375603
1612,274645.586391406
1613,143941.745429416
1614,79915.1482613939
1615,683863.872767609
1616,102395.05104943
1617,200723.462746032
1618,273208.195351986
1619,110181.789699606
1620,98444.9281821592
1621,73804.0533954544
1622,625262.35876271
1623,105576.162863688
1624,208754.868950801
1625,295524.336647652
1626,285371.286395204
1627,160411.839669876
1628,231600.464821266
1629,366242.848326707
1630,256342.073748351
1631,341435.34900258
1632,122325.107954106
1633,293057.473892491
1634,451844.011638053
1635,137059.616723789
1636,279355.182603521
1637,63417.0665402458
1638,245797.008221151
1639,240457.601909306
1640,548566.55490528
1641,155259.06365546
1642,321510.24508028
1643,108765.481078092
1644,108881.469239134
1645,418707.634038041
1646,258534.098427179
1647,29299.253658322
1648,258909.376935624
1649,141224.468838677
1650,109488.793537949
1651,88688.1356171139
1652,276553.288382349
1653,261317.785480595
1654,238736.969102625
1655,230138.148275681
1656,151416.715208638
1657,730775.647188567
1658,176052.498875639
1659,272840.947575503
1660,255066.869287886
1661,365372.026582471
1662,356590.526330345
1663,88339.0864037234
1664,422308.123899851
1665,128789.713364268
1666,1470099.53021204
1667,226940.834740732
1668,239406.805342419
1669,160998.190489024
1670,84085.336679679
1671,436107.99512472
1672,205803.162280166
1673,321574.175383538
1674,154579.549927262
1675,475068.201829595
1676,172590.572712411
1677,198757.008812414
1678,229707.508406216
1679,175291.621988387
1680,186947.226399403
1681,647348.384964063
1682,301681.430088019
1683,245109.877494307
1684,89240.2512540969
1685,237938.795999694
1686,195451.145970328
1687,208791.384549551
1688,565742.629276656
1689,102458.551394804
1690,206916.232211679
1691,349915.049933874
1692,993761.795996727
1693,69410.7682950662
1694,301191.778184725
1695,37789.4876097813
1696,98922.0731754538
1697,143106.986364577
1698,320653.849404165
1699,206848.264658195
1700,345347.525651339
1701,519171.732580314
1702,347351.618213237
1703,288009.303333497
1704,123867.468344191
1705,55112.8482546419
1706,246765.493182266
1707,76937.5481833276
1708,762208.41351743
1709,491623.136319484
1710,370123.392394353
1711,83065.4788799243
1712,266568.972298398
1713,458472.51823162
1714,147784.157004937
1715,342548.182713267
1716,161287.820152638
1717,227928.455117583
1718,211652.95993789
1719,513442.010134202
1720,365987.570249817
1721,411187.639663629
1722,306221.509178645
1723,288956.000816692
1724,158148.762896339
1725,221856.434041245
1726,182459.912081547
1727,145543.569859592
1728,271580.294740877
1729,160235.104838944
1730,117909.417173636
1731,113624.160478966
1732,60685.7650684271
1733,147587.862927029
1734,539402.297892728
1735,285035.768090123
1736,96858.3816051693
1737,18711.0410981029
1738,200080.15060727
1739,210283.54435794
1740,142332.875155721
1741,379403.958212538
1742,184464.195155956
1743,175690.18145273
1744,45770.5982934108
1745,225457.076979132
1746,343603.911490849
1747,25067.3413964433
1748,165913.113538425
1749,259646.57056401
1750,86702.7388365579
1751,416332.201703085
1752,217716.115447403
1753,79295.5166969279
1754,263933.979936176
1755,279743.908458616
1756,37150.8437184623
1757,793829.057321097
1758,660353.477482207
1759,398479.3722771
1760,282263.962232976
1761,179443.111209326
1762,80914.0626083849
1763,133623.124143787
1764,62331.2473155497
1765,234317.966221927
1766,593551.309402346
1767,528692.777728378
1768,136504.842641603
1769,217408.918555824
1770,902329.58389115
1771,83626.7244796932
1772,468008.676807977
1773,294106.166986743
1774,39644.2669163057
1775,35722.0798623608
1776,248786.546790098
1777,224804.331808816
1778,344645.446301298
1779,188514.596442368
1780,119915.345713874
1781,174496.192606291
1782,1125592.22621676
1783,303287.949795958
1784,217139.73472697
1785,254748.727006987
1786,315479.804280817
1787,368861.062501985
1788,820789.540532315
1789,241815.316974582
1790,117484.081812259
1791,251478.42894034
1792,447217.761691848
1793,181546.441781932
1794,403697.74976002
1795,100716.257247139
1796,541982.630270057
1797,74925.9308413352
1798,302935.258677454
1799,29557.9998022186
1800,258860.817312151
1801,116644.840169564
1802,343393.068720757
1803,1711685.79930627
1804,252559.689349232
1805,312852.471464343
1806,415307.230816411
1807,327854.803367449
1808,377138.370494974
1809,758337.303986724
1810,186792.176727616
1811,53862.0438987095
1812,71356.4701019041
1813,107711.543058237
1814,185870.255617762
1815,135740.109026855
1816,82602.3113265258
1817,276617.795338192
1818,780383.623216809
1819,203203.560957627
1820,386305.539185688
1821,549281.608240855
1822,53306.3995124971
1823,38477.6860317129
1824,184475.186223201
1825,189597.177346656
1826,170702.749879363
1827,70383.5155297738
1828,489184.309719839
1829,696126.225378793
1830,1145847.29106659
1831,364077.441552597
1832,394843.851800168
1833,130442.695919947
1834,114545.873329521
1835,231063.935415632
1836,83146.5081554743
1837,209568.147057279
1838,80608.9937101061
1839,208502.37944946
1840,325651.038555819
1841,116370.52397735
1842,311873.248723753
1843,465467.540339778
1844,287530.587765553
1845,105752.186104873
1846,247744.76754719
1847,276449.788492754
1848,96210.0772336708
1849,214367.677174002
1850,152300.571412178
1851,58652.8488509947
1852,155783.223620477
1853,373102.034684542
1854,257219.469135374
1855,236858.570797896
1856,188009.637905882
1857,375754.514953838
1858,82976.1715516211
1859,914577.418012807
1860,255516.626377982
1861,236594.553988427
1862,198326.984356386
1863,261649.538333139
1864,129637.431186792
1865,236448.103709988
1866,166928.730822286
1867,235719.108107052
1868,285551.664368612
1869,280411.136041071
1870,236511.297207418
1871,202519.926232008
1872,210052.445258959
1873,947087.372525833
1874,539728.622023353
1875,57397.088248781
1876,171613.101881886
1877,175294.353711207
1878,622918.13553112
1879,239872.202441617
1880,81528.3892541433
1881,322449.903135989
1882,284332.958757514
1883,22563.4725009573
1884,173706.416095871
1885,302253.721923697
1886,106321.687602648
1887,88186.2874353378
1888,527989.313602322
1889,193761.962132573
1890,280934.687308555
1891,379293.508337645
1892,134538.503787406
1893,25085.811226158
1894,422238.80321485
1895,251215.681548954
1896,173448.733959417
1897,37533.9275464452
1898,229819.908244473
1899,381076.265070097
1900,127328.897131182
1901,928962.837580885
1902,71688.1766274401
1903,477529.916499351
1904,331868.268433812
1905,253326.190148655
1906,957442.103365752
1907,96010.1477711488
1908,152005.86096243
1909,284517.655082979
1910,1210422.2038618
1911,275557.731843172
1912,188896.739070816
1913,443461.780956739
1914,153844.072369061
1915,399632.001427297
1916,34982.2880201223
1917,413859.04168727
1918,319059.814494493
1919,209204.731719473
1920,379177.67427609
1921,252834.01058024
1922,156062.181304202
1923,1149205.13129383
1924,366058.46899502
1925,928932.939099118
1926,62349.3047274429
1927,223975.90488853
1928,138481.512637991
1929,67213.2546834753
1930,391350.85069473
1931,55971.2151038257
1932,334516.906387722
1933,63144.4683238704
1934,199067.630043499
1935,109602.13138147
1936,153671.534760345
1937,227082.920700633
1938,1484851.60848686
1939,17864.9883094677
1940,528533.849686516
1941,283112.365742141
1942,1164738.98544418
1943,189376.334094425
1944,409277.613915907
1945,212973.047202031
1946,528768.31886154
1947,312594.331056409
1948,446606.122903396
1949,210912.474382344
1950,243382.837005569
1951,304846.20865848
1952,318418.077739804
1953,49722.6966110646
1954,552931.636327182
1955,84710.6440597598
1956,60888.4988447602
1957,40531.9346731714
1958,35082.8419232666
1959,45251.0433314217
1960,127669.69782028
1961,498529.909313221
1962,105942.083132331
1963,39565.5645912455
1964,100668.713171974
1965,85912.3274188465
1966,103846.391166366
1967,293813.213227788
1968,141216.584658493
1969,226545.49534544
1970,375340.192908807
1971,305911.509349392
1972,358413.343403351
1973,201940.583385614
1974,305965.365006405
1975,218282.345735962
1976,441318.745914466
1977,176049.732414875
1978,1287877.72423439
1979,140156.486584995
1980,425957.40903734
1981,281640.206070561
1982,1531898.5631268
1983,394079.096419888
1984,145408.26789897
1985,86645.79229616
1986,328646.226057267
1987,396056.929237179
1988,194948.629983644
1989,539756.642200122
1990,51477.080924804
1991,81517.5536844288
1992,203321.816209239
1993,225057.605959515
1994,1118637.01922288
1995,574143.515229132
1996,485580.958965495
1997,78811.0213323917
1998,361649.711874943
1999,701108.701423606
2000,165594.964178983
2001,148256.724371025
2002,451925.953464976
2003,887552.632823094
2004,241266.138621721
2005,132523.250174707
2006,534041.813038147
2007,478712.786012331
2008,225495.235344503
2009,188599.55955187
2010,434400.893839217
2011,218162.427692346
2012,352000.285664923
2013,295351.971001295
2014,300778.446019816
2015,61393.9784152351
2016,247893.796907301
2017,770211.010221026
2018,334999.283564875
2019,66282.9017283941
2020,489520.95386851
2021,209037.057343186
2022,179937.408405601
2023,110108.214647248
2024,894035.762459535
2025,362729.513044859
2026,252357.020430209
2027,101746.628294985
2028,1062833.10116822
2029,153664.664744148
2030,85175.2843089079
2031,213329.905444127
2032,71140.1789477419
2033,342571.87115086
2034,162299.255939946
2035,75632.2733430565
2036,302784.403693215
2037,326679.579382676
2038,1700693.25352934
2039,120122.747063372
2040,722844.588710194
2041,519869.969781342
2042,275810.603188941
2043,1018559.98295455
2044,213647.095614381
2045,93788.1181141367
2046,211624.823330646
2047,323653.495100595
2048,393288.448537632
2049,890060.105021775
2050,241500.992803578
2051,186145.155735368
2052,200823.722676925
2053,32446.9559842271
2054,102297.19226037
2055,481141.025264829
2056,200276.610759211
2057,198012.339869405
2058,120799.719523873
2059,53948.16125713
2060,1091065.82670105
2061,197445.501264934
2062,104327.223460651
2063,94822.9536587767
2064,201486.627508026
2065,271797.415269786
2066,230186.810523569
2067,183091.384886966
2068,156853.228910869
2069,273243.967507408
2070,267547.492432707
2071,67228.3538066592
2072,338578.087041991
2073,213500.050038181
2074,22313.0128476734
2075,168799.733317728
2076,228394.14892608
2077,705056.637289329
2078,250347.595898388
2079,305838.440925599
2080,188688.623974321
2081,102295.175185902
2082,152900.227898558
2083,22495.1038237088
2084,193377.591576948
2085,282399.754061458
2086,51162.5011763647
2087,354902.702762384
2088,183679.419366387
2089,192139.947841019
2090,1147200.81889866
2091,580353.532945197
2092,634178.068752697
2093,1343088.31641785
2094,115335.133833049
2095,938897.795416003
2096,229932.549814381
2097,759492.319334434
2098,613908.128420605
2099,304410.972712211
2100,544997.558121991
2101,309296.721860392
2102,197580.209154956
2103,159372.314168546
2104,141332.2245828
2105,56987.4612019296
2106,345932.547566223
